,Unnamed: 0,tweet_case_norm_labelling,score,sentiment,sentiment_score,tweet,date,username,tweet_text_prepocessing_stem,tweet_text_prepocessing_nostem,tweet_case_norm,sentiment_predict
170,702,reward jang nu tara terlambat mayar bulanan mah daripada nawaran promo tv lebih baik perbaiki kualitas sinyal meh customer teu parindah weh,7,positive,1,reward jang nu tara telat mayar bulanan mah daripada nawaran promo tv mending perbaiki kualitas sinyal @IndiHome @IndiHomeCare meh customer teu parindah weh,2022-11-02 15:56:20+00:00,iamsyehanfadly,reward jang nu tara lambat mayar bulan mah nawaran promo tv baik kualitas sinyal meh customer teu parindah weh,reward jang nu tara terlambat mayar bulanan mah nawaran promo tv perbaiki kualitas sinyal meh customer teu parindah weh,reward jang nu tara terlambat mayar bulanan mah daripada nawaran promo tv lebih baik perbaiki kualitas sinyal meh customer teu parindah weh,1
171,394,tolong dong ini jaringan wifinya dibenerin mau kerja jadi kehambat banget,6,positive,1,"@IndiHomeCare @IndiHome tolong dong ini jaringan wifinya dibenerin, mau kerja jadi kehambat banget 😩😭🙏🏻",2023-06-09 06:06:10+00:00,arveprojects,tolong jaring wifinya dibenerin kerja hambat banget,tolong jaringan wifinya dibenerin kerja kehambat banget,tolong dong ini jaringan wifinya dibenerin mau kerja jadi kehambat banget,1
172,654,halo indihome mau gangguan sampai kapan saya gk bisa nonton tv cokkk jancok,0,positive,1,"HALLO INDIHOME MAU ERROR SAMPE KAPAN,,,, SY GK BISA NONTON TV COKKK JANCOK @IndiHome",2023-01-05 05:45:30+00:00,digidaw_gaming,halo indihome ganggu gk nonton tv cokkk jancok,halo indihome gangguan gk nonton tv cokkk jancok,halo indihome mau gangguan sampai kapan saya gk bisa nonton tv cokkk jancok,1
173,1240,admin kemarin saya ada ganti paket tv tapi sampai sekarang kok belum ada teknisi kerumah untuk ganti mesin stb nya yha,1,positive,1,"Min @IndiHome @IndihomeTang @UseeTVcom @Indihome_sbs kemaren saya ada ganti paket tv,, tp sampe sekarang kok blm ada teknisi kerumah untuk ganti mesin STB nya yha ?",2023-02-08 12:16:44+00:00,broiler65,admin kemarin ganti paket tv teknisi rumah ganti mesin stb yha,admin kemarin ganti paket tv teknisi kerumah ganti mesin stb yha,admin kemarin saya ada ganti paket tv tapi sampai sekarang kok belum ada teknisi kerumah untuk ganti mesin stb nya yha,1
174,1685,layanan pelanggan indihome sangat responsif dan siap membantu sangat memuaskan,4,positive,1,Layanan pelanggan IndiHome sangat responsif dan siap membantu. Sangat memuaskan!,2023-07-11 21:56:03+00:00,cheezyypizza,layan langgan indihome responsif bantu muas,layanan pelanggan indihome responsif membantu memuaskan,layanan pelanggan indihome sangat responsif dan siap membantu sangat memuaskan,1
175,1312,tv kabel gangguan ini,0,positive,1,tv kabel error ni @IndiHome.,2023-01-02 04:55:53+00:00,strngrrboi,tv kabel ganggu,tv kabel gangguan,tv kabel gangguan ini,1
176,1541,halo apakah benar kalau paket internet mbps saja sudah ditutup dan digantikan dengan program baru internet mbps+telp+tv cable,0,positive,1,"Halo @IndiHome, apakah benar kalo paket internet 10 Mbps saja sudah ditutup dan digantikan dengan program baru internet 10 Mbps+telp+tv cable?",2023-01-17 03:05:53+00:00,imeragustin,halo paket internet mbps tutup ganti program internet mbps telp tv cable,halo paket internet mbps ditutup digantikan program internet mbps+telp+tv cable,halo apakah benar kalau paket internet mbps saja sudah ditutup dan digantikan dengan program baru internet mbps+telp+tv cable,0
177,1298,kak admin sudah jam internet tv telepon mati bijimana ini,0,positive,1,"Kak min @IndiHome  udah 2 jam internet, tv, tlp mati. Bijimana ini?",2023-01-06 11:48:25+00:00,kurtwillytotti,admin jam internet tv telepon mati bijimana,admin jam internet tv telepon mati bijimana,kak admin sudah jam internet tv telepon mati bijimana ini,0
178,1779,indihome terimakasih iya saya puas sama pelayanan anda saya kalau bisa mau kasih bintang jaringan cepat super pelayanan ramah terimakasih sudah bersama selama setahun ini tetap semangat dan terus berkarya,34,positive,1,"indihome terimakasih ya, saya puas sama pelayanan anda, saya kalo bisa mau kasih bintang 10, jaringan cepat, super, pelayanan ramah, terimakasih sudah bersama selama setahun ini, tetap semangat dan terus berkarya @IndiHome",2023-04-25 09:14:14+00:00,shant_y,indihome terimakasih puas layan kasih bintang jaring cepat super layan ramah terimakasih tahun semangat karya,indihome terimakasih puas pelayanan kasih bintang jaringan cepat super pelayanan ramah terimakasih setahun semangat berkarya,indihome terimakasih iya saya puas sama pelayanan anda saya kalau bisa mau kasih bintang jaringan cepat super pelayanan ramah terimakasih sudah bersama selama setahun ini tetap semangat dan terus berkarya,0
179,452,hai kak yuda mohon maaf atas ketidak nyamanannya vexa bantu koordinasikan perbaikan pada jaringannya silakan informasikan nomor internet nomor hp utama dan hp alternatif via dm akun kami guna koordinasi selanjutnya terima kasih vexa,4,positive,1,"@YudaKurniawan @IndiHome Hai, Kak Yuda. Mohon maaf atas ketidak nyamanan-nya, Vexa bantu koordinasikan perbaikan pada jaringannya. Silakan informasikan nomor internet, nomor Hp utama dan Hp alternatif via DM akun kami
@IndiHomeCare
guna koordinasi selanjutnya. Terima kasih -Vexa",2023-06-08 08:41:52+00:00,IndiHomeCare,hai yuda mohon maaf tidak nyaman vexa bantu koordinasi baik jaring sila informasi nomor internet nomor hp utama hp alternatif via dm akun koordinasi terima kasih vexa,hai yuda mohon maaf ketidak nyamanannya vexa bantu koordinasikan perbaikan jaringannya silakan informasikan nomor internet nomor hp utama hp alternatif via dm akun koordinasi terima kasih vexa,hai kak yuda mohon maaf atas ketidak nyamanannya vexa bantu koordinasikan perbaikan pada jaringannya silakan informasikan nomor internet nomor hp utama dan hp alternatif via dm akun kami guna koordinasi selanjutnya terima kasih vexa,1
180,456,ayo admin tolong benahi telepon saya rusak,1,positive,1,Ayo2 admin @IndiHome Tolong benahi telepon saya rusak.,2023-03-31 09:06:23+00:00,st3v3n031,ayo admin tolong benah telepon rusak,ayo admin tolong benahi telepon rusak,ayo admin tolong benahi telepon saya rusak,0
181,1728,tidak bisa dipungkiri emang konser joyland kemarin pecah banget thankyou sudah bikin kami puas nonton nya,0,positive,1,"Gak bisa dipungkiri emang konser Joyland kemarin pecah banget thankyou @IndiHome
udah bikin kami puas nonton nya 😉

 #IndiHomediJoyland #AktivitasTanpaBatas",2023-01-08 02:19:02+00:00,halluwings,dipungkiri emang konser joyland kemarin pecah banget thankyou bikin puas nonton,dipungkiri emang konser joyland kemarin pecah banget thankyou bikin puas nonton,tidak bisa dipungkiri emang konser joyland kemarin pecah banget thankyou sudah bikin kami puas nonton nya,1
182,1283,iya allah sampai benerin tv biar nyambung tv ternyata si tidak ada tidak kerjasama mau nangisss padahal benerin tv karena mau nonton ujungnya tetap beli antena iya bund,2,positive,1,Ya Allah sampe benerin TV biar nyambung TV @IndiHome ternyata si @OfficialRCTI kaga ada... ga kerjasama. Mo nangisss pdhl benerin TV grgr mo nonton #IkatanCinta 🙃 ujungnya ttp beli antena ya bund.,2023-01-16 09:38:57+00:00,melianasution,allah benerin tv biar nyambung tv si kerjasama nangisss benerin tv nonton ujung beli antena bund,allah benerin tv biar nyambung tv si kerjasama nangisss benerin tv nonton ujungnya beli antena bund,iya allah sampai benerin tv biar nyambung tv ternyata si tidak ada tidak kerjasama mau nangisss padahal benerin tv karena mau nonton ujungnya tetap beli antena iya bund,1
183,1700,layanan pelanggan indihome sangat responsif dan membantu terima kasih,8,positive,1,Layanan pelanggan IndiHome sangat responsif dan membantu. Terima kasih!,2023-06-25 09:20:15+00:00,Info_Demokrasi,layan langgan indihome responsif bantu terima kasih,layanan pelanggan indihome responsif membantu terima kasih,layanan pelanggan indihome sangat responsif dan membantu terima kasih,1
184,464,minn kaloau lapor gangguan telepon rumah kemana iya saya telepon belum ada kabar lebih lanjut belum adanomor pengaduan juga,0,positive,1,Minn @IndiHome kaloau lapor gangguan telepon rumah kemana ya? Saya telepon 147 blm ada kabar lebih lanjut. Belom adanomor pengaduan juga,2022-12-05 12:27:53+00:00,summer_sun15,minn kaloau lapor ganggu telepon rumah mana telepon kabar adanomor adu,minn kaloau lapor gangguan telepon rumah kemana telepon kabar adanomor pengaduan,minn kaloau lapor gangguan telepon rumah kemana iya saya telepon belum ada kabar lebih lanjut belum adanomor pengaduan juga,1
185,1578,halo mau tanya ini bagaimana cara berhenti langganan usee tv soalnya mau pakai internetnya doang bisa lewat aplikasi my indihome tidak mohon dijawap iya kakak,0,positive,1,"Hallo @IndiHome mau tanya nih. Gimana cara berhenti langganan usee tv, soalnya mau pake internetnya doang. Bisa lewat aplikasi my indihome ga? Mohon dijawap ya kakak",2023-01-09 07:18:36+00:00,akunppalsu,halo henti langgan usee tv pakai internetnya doang aplikasi my indihome mohon dijawap kakak,halo berhenti langganan usee tv pakai internetnya doang aplikasi my indihome mohon dijawap kakak,halo mau tanya ini bagaimana cara berhenti langganan usee tv soalnya mau pakai internetnya doang bisa lewat aplikasi my indihome tidak mohon dijawap iya kakak,1
186,1116,siang admin saya mau berlangganan tv bagaimana caranya,3,positive,1,"Siang min, saya mau berlangganan  tv @IndiHome gmn caranya?",2023-06-02 06:20:52+00:00,Yurikabanzai,siang admin langgan tv,siang admin berlangganan tv,siang admin saya mau berlangganan tv bagaimana caranya,1
187,990,kenapa mola tv g bisa diakses,0,positive,1,Kenapa mola tv g bisa diakses...?@IndiHome,2023-01-11 16:42:54+00:00,onosotrek14,tv g akses,tv g diakses,kenapa mola tv g bisa diakses,1
188,447,wahh samaa dikosku juga,0,positive,1,"@broodmotherz @IndiHome @Telkomsel wahh samaa, dikosku juga",2023-06-08 10:27:34+00:00,stormbreaker_11,wahh samaa dikosku,wahh samaa dikosku,wahh samaa dikosku juga,1
189,1298,kak admin sudah jam internet tv telepon mati bijimana ini,0,positive,1,"Kak min @IndiHome  udah 2 jam internet, tv, tlp mati. Bijimana ini?",2023-01-06 11:48:25+00:00,kurtwillytotti,admin jam internet tv telepon mati bijimana,admin jam internet tv telepon mati bijimana,kak admin sudah jam internet tv telepon mati bijimana ini,0
190,31,kamu kenapa deh aneh banget internet kamu,1,positive,1,@IndiHome lo kenapa dah aneh bgt internet lo,2023-06-14 17:04:49+00:00,chicagoloverboy,deh aneh banget internet,deh aneh banget internet,kamu kenapa deh aneh banget internet kamu,1
191,1132,admin saya mau bertanya apakah untuk pemasangan paket mbps wifi dan tv itu harus pakai deposit dulu terima kasih,3,positive,1,Min @IndiHome saya mau bertanya.. Apakah untuk pemasangan paket 20mbps wifi n tv.. Itu harus pake deposit dulu.. Terima kasih.,2023-05-21 02:54:47+00:00,frodo_loverz,admin pasang paket mbps wifi tv pakai deposit terima kasih,admin pemasangan paket mbps wifi tv pakai deposit terima kasih,admin saya mau bertanya apakah untuk pemasangan paket mbps wifi dan tv itu harus pakai deposit dulu terima kasih,1
192,966,mola tv mengalami gangguan pelanggan dapat kompensasi gangguan pelanggan dapat,8,positive,1,"Mola TV mengalami gangguan, pelanggan dapat kompensasi.

@indihome gangguan, pelanggan dapat......?

#IndiHome #indihomedown",2023-01-21 00:00:33+00:00,tahajud,tv alami ganggu langgan kompensasi ganggu langgan,tv mengalami gangguan pelanggan kompensasi gangguan pelanggan,mola tv mengalami gangguan pelanggan dapat kompensasi gangguan pelanggan dapat,1
193,1654,layanan internet memberikan pengalaman berselancar yang lancar dan menyenangkan,3,positive,1,Layanan @indihome internet memberikan pengalaman berselancar yang lancar dan menyenangkan.,2023-02-19 12:24:16+00:00,wargakalimedi,layan internet alam selancar lancar senang,layanan internet pengalaman berselancar lancar menyenangkan,layanan internet memberikan pengalaman berselancar yang lancar dan menyenangkan,0
194,157,saya mau tanya barusan saya ganti posisi nyaman wifi tapi kenapa setelah ganti tidak bisa terhubung iya mohon bantuannya terima kasih,0,positive,1,"@IndiHomeCare @IndiHome saya mau tanya, barusan saya ganti pw wifi, tapi kenapa setelah ganti gak bisa terhubung ya? mohon bantuannya, terima kasih",2023-06-13 13:26:52+00:00,zebeuntin,barusan ganti posisi nyaman wifi ganti hubung mohon bantu terima kasih,barusan ganti posisi nyaman wifi ganti terhubung mohon bantuannya terima kasih,saya mau tanya barusan saya ganti posisi nyaman wifi tapi kenapa setelah ganti tidak bisa terhubung iya mohon bantuannya terima kasih,1
195,503,selamat pagi admin mau lapor sudah hari telepon rumah saya diisolir lusa lalu saya sudah telepon cs tapi sampai sekarang masih belum bisa,9,positive,1,"Selamat pagi admin @IndiHome @IndiHomeCare , mau lapor sudah 3 hari telepon rumah saya diisolir. Lusa lalu saya sudah tlp CS tp sampai skg masih belum bisa",2022-02-23 01:46:00+00:00,dxra19,selamat pagi admin lapor telepon rumah isolir lusa telepon cs,selamat pagi admin lapor telepon rumah diisolir lusa telepon cs,selamat pagi admin mau lapor sudah hari telepon rumah saya diisolir lusa lalu saya sudah telepon cs tapi sampai sekarang masih belum bisa,1
196,52,terimakasih atas respon dan penanganan yang cepat alhamdulillah jaringan sudah kembali normal dan lancar jaya kemarin adaptor sempat kena petir dan mati tapi dari petugas langsung sat sett mengganti adaptor dan gratiss dongg,1,positive,1,"Terimakasih @IndiHome @IndiHomeCare @IndihomeJTD atas respon dan penanganan yg cepat, Alhamdulillah jaringan sudah kembali normal dan lancar jaya.
Kemarin adaptor sempet kena petir dan mati, tapi dri petugas @IndiHome langsung sat sett mengganti adaptor dan gratiss dongg 🫡",2023-06-14 13:04:11+00:00,AisyahP199,terimakasih respon tangan cepat alhamdulillah jaring normal lancar jaya kemarin adaptor kena petir mati tugas langsung sat sett ganti adaptor gratiss dongg,terimakasih respon penanganan cepat alhamdulillah jaringan normal lancar jaya kemarin adaptor kena petir mati petugas langsung sat sett mengganti adaptor gratiss dongg,terimakasih atas respon dan penanganan yang cepat alhamdulillah jaringan sudah kembali normal dan lancar jaya kemarin adaptor sempat kena petir dan mati tapi dari petugas langsung sat sett mengganti adaptor dan gratiss dongg,1
197,872,tolong bantu internet dan tv saya bermasalah terima kasih sebelumnya,0,positive,1,"Tolong bantu internet dan tv saya bermasalah, terima kasih sebelumnya @IndiHomeCare @IndiHome",2023-02-22 05:05:29+00:00,lukmanAW,tolong bantu internet tv masalah terima kasih,tolong bantu internet tv bermasalah terima kasih,tolong bantu internet dan tv saya bermasalah terima kasih sebelumnya,1
198,326,mau berhenti berlangganan bisa online,6,positive,1,@IndiHome mau berhenti berlangganan bisa online?,2023-06-10 11:39:15+00:00,kupunyaidung,henti langgan online,berhenti berlangganan online,mau berhenti berlangganan bisa online,1
199,735,selamat pagi kami pelanggan setiamu mau melaporkan indohome kami tidak bisa tersalurkan ke tv sudah semingguan juga sudah lapor katanya ada petugas tapi petugas tidak datang dikantor kami ingin mencabut untuk langganan tv indihomenya note ada pengaduan,0,positive,1,"Selamat Pagi @IndiHome 
Kami pelanggan setiamu mau melaporkan 
1. Indohome kami tidak bisa tersalurkan ke TV sudah semingguan juga sudah lapor 147 katanya ada petugas . Tapi petugas gak datang2
2. Dikantor kami ingin mencabut utk langganan TV Indihomenya

Note : ada 2 pengaduan",2022-08-24 00:16:35+00:00,roninawawi,selamat pagi langgan setia lapor indohome salur tv minggu lapor tugas tugas kantor cabut langgan tv indihomenya note adu,selamat pagi pelanggan setiamu melaporkan indohome tersalurkan tv semingguan lapor petugas petugas dikantor mencabut langganan tv indihomenya note pengaduan,selamat pagi kami pelanggan setiamu mau melaporkan indohome kami tidak bisa tersalurkan ke tv sudah semingguan juga sudah lapor katanya ada petugas tapi petugas tidak datang dikantor kami ingin mencabut untuk langganan tv indihomenya note ada pengaduan,1
200,410,tolonglah kalian sudah merusak momentku,1,positive,1,"@IndiHomeCare @IndiHome 
tolonglah, kalian sudah merusak momentku",2023-06-08 18:42:29+00:00,adithiakrisandi,tolong rusak momentku,tolonglah merusak momentku,tolonglah kalian sudah merusak momentku,1
201,1547,tapi kalau sewaktu saya mau tambah sama tv bisa tidak,1,positive,1,tapi kalo sewaktu2 saya mau tambah sama tv bisa gak? @IndiHome,2023-01-15 08:53:23+00:00,JoePratama1010,tv,tv,tapi kalau sewaktu saya mau tambah sama tv bisa tidak,0
202,478,nasib emang jadi pengguna asal mau pakai buat kegiatab penting mati total internetnya di telepon juga ke dimatiin sama mbak telepon centernya terus dibilangin mau kirim teknisi ke rumah jam pagi eh pas di cek teteup jam datengnya iya allah berikan kesabaran lebih,23,positive,1,"Nasib emang jadi pengguna @IndiHome, asal mau pake buat kegiatab penting mati total internetnya. Di telepon juga ke 147 dimatiin sama Mbak2 Call Centernya terus dibilangin mo kirim teknisi ke rumah jam 8 pagi eh pas di cek teteup jam 13 datengnya. Ya Allah berikan kesabaran lebih",2022-09-11 00:12:49+00:00,tiassas,nasib emang guna pakai kegiatab mati total internetnya telepon dimatiin mbak telepon centernya dibilangin kirim teknisi rumah jam pagi pas cek teteup jam datengnya allah sabar,nasib emang pengguna pakai kegiatab mati total internetnya telepon dimatiin mbak telepon centernya dibilangin kirim teknisi rumah jam pagi pas cek teteup jam datengnya allah kesabaran,nasib emang jadi pengguna asal mau pakai buat kegiatab penting mati total internetnya di telepon juga ke dimatiin sama mbak telepon centernya terus dibilangin mau kirim teknisi ke rumah jam pagi eh pas di cek teteup jam datengnya iya allah berikan kesabaran lebih,1
